dt,zo,zd,h,n,days,rate_per_hour
sun,7,2,5,4,8,0.5
sun,7,2,6,12,8,1.5
sun,7,2,7,15,8,1.875
sun,7,2,8,14,8,1.75
sun,7,2,9,10,8,1.25
sun,7,2,10,12,8,1.5
sun,7,2,11,4,8,0.5
sun,7,2,12,9,8,1.125
sun,7,2,13,21,8,2.625
sun,7,2,14,7,8,0.875
sun,7,2,15,12,8,1.5
sun,7,2,16,17,8,2.125
sun,7,2,17,19,8,2.375
sun,7,2,18,8,8,1.0
sun,7,2,19,9,8,1.125
sun,7,2,20,15,8,1.875
sun,7,2,21,18,8,2.25
sun,7,2,22,18,8,2.25
sun,7,2,23,10,8,1.25
sun,7,3,0,13,8,1.625
sun,7,3,1,6,8,0.75
sun,7,3,2,7,8,0.875
sun,7,3,3,0,8,0.0
sun,7,3,4,12,8,1.5
sun,7,3,5,2,8,0.25
sun,7,3,6,18,8,2.25
sun,7,3,7,23,8,2.875
sun,7,3,8,15,8,1.875
sun,7,3,9,10,8,1.25
sun,7,3,10,11,8,1.375
sun,7,3,11,12,8,1.5
sun,7,3,12,8,8,1.0
sun,7,3,13,14,8,1.75
sun,7,3,14,13,8,1.625
sun,7,3,15,18,8,2.25
sun,7,3,16,22,8,2.75
sun,7,3,17,14,8,1.75
sun,7,3,18,10,8,1.25
sun,7,3,19,13,8,1.625
sun,7,3,20,19,8,2.375
sun,7,3,21,11,8,1.375
sun,7,3,22,20,8,2.5
sun,7,3,23,22,8,2.75
sun,7,4,0,62,8,7.75
sun,7,4,1,54,8,6.75
sun,7,4,2,26,8,3.25
sun,7,4,3,17,8,2.125
sun,7,4,4,69,8,8.625
sun,7,4,5,77,8,9.625
sun,7,4,6,90,8,11.25
sun,7,4,7,83,8,10.375
sun,7,4,8,159,8,19.875
sun,7,4,9,248,8,31.0
sun,7,4,10,210,8,26.25
sun,7,4,11,227,8,28.375
sun,7,4,12,224,8,28.0
sun,7,4,13,195,8,24.375
sun,7,4,14,188,8,23.5
sun,7,4,15,190,8,23.75
sun,7,4,16,196,8,24.5
sun,7,4,17,190,8,23.75
sun,7,4,18,195,8,24.375
sun,7,4,19,171,8,21.375
sun,7,4,20,171,8,21.375
sun,7,4,21,163,8,20.375
sun,7,4,22,166,8,20.75
sun,7,4,23,111,8,13.875
sun,7,5,0,5,8,0.625
sun,7,5,1,3,8,0.375
sun,7,5,2,1,8,0.125
sun,7,5,3,2,8,0.25
sun,7,5,4,11,8,1.375
sun,7,5,5,23,8,2.875
sun,7,5,6,39,8,4.875
sun,7,5,7,28,8,3.5
sun,7,5,8,28,8,3.5
sun,7,5,9,27,8,3.375
sun,7,5,10,48,8,6.0
sun,7,5,11,25,8,3.125
sun,7,5,12,17,8,2.125
sun,7,5,13,24,8,3.0
sun,7,5,14,27,8,3.375
sun,7,5,15,20,8,2.5
sun,7,5,16,14,8,1.75
sun,7,5,17,28,8,3.5
sun,7,5,18,16,8,2.0
sun,7,5,19,13,8,1.625
sun,7,5,20,16,8,2.0
sun,7,5,21,13,8,1.625
sun,7,5,22,13,8,1.625
sun,7,5,23,14,8,1.75
sun,7,6,0,12,8,1.5
sun,7,6,1,4,8,0.5
sun,7,6,2,1,8,0.125
sun,7,6,3,4,8,0.5
sun,7,6,4,10,8,1.25
sun,7,6,5,28,8,3.5
sun,7,6,6,29,8,3.625
sun,7,6,7,56,8,7.0
sun,7,6,8,48,8,6.0
sun,7,6,9,53,8,6.625
sun,7,6,10,52,8,6.5
sun,7,6,11,53,8,6.625
sun,7,6,12,57,8,7.125
sun,7,6,13,37,8,4.625
sun,7,6,14,48,8,6.0
sun,7,6,15,31,8,3.875
sun,7,6,16,24,8,3.0
sun,7,6,17,27,8,3.375
sun,7,6,18,43,8,5.375
sun,7,6,19,25,8,3.125
sun,7,6,20,15,8,1.875
sun,7,6,21,20,8,2.5
sun,7,6,22,19,8,2.375
sun,7,6,23,15,8,1.875
sun,7,7,0,244,8,30.5
sun,7,7,1,147,8,18.375
sun,7,7,2,104,8,13.0
sun,7,7,3,58,8,7.25
sun,7,7,4,193,8,24.125
sun,7,7,5,191,8,23.875
sun,7,7,6,163,8,20.375
sun,7,7,7,215,8,26.875
sun,7,7,8,324,8,40.5
sun,7,7,9,554,8,69.25
sun,7,7,10,561,8,70.125
sun,7,7,11,559,8,69.875
sun,7,7,12,578,8,72.25
sun,7,7,13,580,8,72.5
sun,7,7,14,620,8,77.5
sun,7,7,15,588,8,73.5
sun,7,7,16,619,8,77.375
sun,7,7,17,609,8,76.125
sun,7,7,18,631,8,78.875
sun,7,7,19,609,8,76.125
sun,7,7,20,532,8,66.5
sun,7,7,21,531,8,66.375
sun,7,7,22,377,8,47.125
sun,7,7,23,318,8,39.75
sun,7,8,0,2,8,0.25
sun,7,8,1,2,8,0.25
sun,7,8,2,1,8,0.125
sun,7,8,3,0,8,0.0
sun,7,8,4,5,8,0.625
sun,7,8,5,5,8,0.625
sun,7,8,6,4,8,0.5
sun,7,8,7,9,8,1.125
sun,7,8,8,5,8,0.625
sun,7,8,9,18,8,2.25
sun,7,8,10,15,8,1.875
sun,7,8,11,15,8,1.875
sun,7,8,12,8,8,1.0
sun,7,8,13,7,8,0.875
sun,7,8,14,8,8,1.0
sun,7,8,15,9,8,1.125
sun,7,8,16,10,8,1.25
sun,7,8,17,13,8,1.625
sun,7,8,18,9,8,1.125
sun,7,8,19,8,8,1.0
sun,7,8,20,8,8,1.0
sun,7,8,21,8,8,1.0
sun,7,8,22,4,8,0.5
sun,7,8,23,3,8,0.375
sun,7,9,0,58,8,7.25
sun,7,9,1,46,8,5.75
sun,7,9,2,25,8,3.125
sun,7,9,3,21,8,2.625
sun,7,9,4,42,8,5.25
sun,7,9,5,50,8,6.25
sun,7,9,6,105,8,13.125
sun,7,9,7,108,8,13.5
sun,7,9,8,155,8,19.375
sun,7,9,9,187,8,23.375
sun,7,9,10,178,8,22.25
sun,7,9,11,153,8,19.125
sun,7,9,12,156,8,19.5
sun,7,9,13,169,8,21.125
sun,7,9,14,147,8,18.375
sun,7,9,15,158,8,19.75
sun,7,9,16,147,8,18.375
sun,7,9,17,166,8,20.75
sun,7,9,18,157,8,19.625
sun,7,9,19,187,8,23.375
sun,7,9,20,148,8,18.5
sun,7,9,21,125,8,15.625
sun,7,9,22,143,8,17.875
sun,7,9,23,98,8,12.25
sun,7,10,0,56,8,7.0
sun,7,10,1,45,8,5.625
sun,7,10,2,23,8,2.875
sun,7,10,3,24,8,3.0
sun,7,10,4,49,8,6.125
sun,7,10,5,44,8,5.5
sun,7,10,6,79,8,9.875
sun,7,10,7,104,8,13.0
sun,7,10,8,110,8,13.75
sun,7,10,9,160,8,20.0
sun,7,10,10,197,8,24.625
sun,7,10,11,186,8,23.25
sun,7,10,12,168,8,21.0
sun,7,10,13,164,8,20.5
sun,7,10,14,183,8,22.875
sun,7,10,15,202,8,25.25
sun,7,10,16,167,8,20.875
sun,7,10,17,197,8,24.625
sun,7,10,18,184,8,23.0
sun,7,10,19,165,8,20.625
sun,7,10,20,140,8,17.5
sun,7,10,21,140,8,17.5
sun,7,10,22,114,8,14.25
sun,7,10,23,79,8,9.875
sun,7,11,0,11,8,1.375
sun,7,11,1,11,8,1.375
sun,7,11,2,10,8,1.25
sun,7,11,3,3,8,0.375
sun,7,11,4,10,8,1.25
sun,7,11,5,12,8,1.5
sun,7,11,6,18,8,2.25
sun,7,11,7,26,8,3.25
sun,7,11,8,32,8,4.0
sun,7,11,9,38,8,4.75
sun,7,11,10,43,8,5.375
sun,7,11,11,31,8,3.875
sun,7,11,12,50,8,6.25
sun,7,11,13,30,8,3.75
sun,7,11,14,37,8,4.625
sun,7,11,15,51,8,6.375
sun,7,11,16,34,8,4.25
sun,7,11,17,29,8,3.625
sun,7,11,18,28,8,3.5
sun,7,11,19,16,8,2.0
sun,7,11,20,25,8,3.125
sun,7,11,21,18,8,2.25
sun,7,11,22,28,8,3.5
sun,7,11,23,25,8,3.125
sun,7,12,0,6,8,0.75
sun,7,12,1,1,8,0.125
sun,7,12,2,3,8,0.375
sun,7,12,3,1,8,0.125
sun,7,12,4,11,8,1.375
sun,7,12,5,6,8,0.75
sun,7,12,6,9,8,1.125
sun,7,12,7,1,8,0.125
sun,7,12,8,18,8,2.25
sun,7,12,9,14,8,1.75
sun,7,12,10,13,8,1.625
sun,7,12,11,19,8,2.375
sun,7,12,12,14,8,1.75
sun,7,12,13,11,8,1.375
sun,7,12,14,17,8,2.125
sun,7,12,15,6,8,0.75
sun,7,12,16,9,8,1.125
sun,7,12,17,13,8,1.625
sun,7,12,18,9,8,1.125
sun,7,12,19,12,8,1.5
sun,7,12,20,16,8,2.0
sun,7,12,21,16,8,2.0
sun,7,12,22,11,8,1.375
sun,7,12,23,4,8,0.5
sun,7,13,0,80,8,10.0
sun,7,13,1,46,8,5.75
sun,7,13,2,28,8,3.5
sun,7,13,3,23,8,2.875
sun,7,13,4,39,8,4.875
sun,7,13,5,58,8,7.25
sun,7,13,6,72,8,9.0
sun,7,13,7,102,8,12.75
sun,7,13,8,150,8,18.75
sun,7,13,9,228,8,28.5
sun,7,13,10,253,8,31.625
sun,7,13,11,239,8,29.875
sun,7,13,12,222,8,27.75
sun,7,13,13,281,8,35.125
sun,7,13,14,303,8,37.875
sun,7,13,15,252,8,31.5
sun,7,13,16,243,8,30.375
sun,7,13,17,209,8,26.125
sun,7,13,18,239,8,29.875
sun,7,13,19,224,8,28.0
sun,7,13,20,192,8,24.0
sun,7,13,21,166,8,20.75
sun,7,13,22,141,8,17.625
sun,7,13,23,97,8,12.125
sun,7,14,0,64,8,8.0
sun,7,14,1,37,8,4.625
sun,7,14,2,26,8,3.25
sun,7,14,3,22,8,2.75
sun,7,14,4,34,8,4.25
sun,7,14,5,44,8,5.5
sun,7,14,6,80,8,10.0
sun,7,14,7,87,8,10.875
sun,7,14,8,177,8,22.125
sun,7,14,9,165,8,20.625
sun,7,14,10,156,8,19.5
sun,7,14,11,143,8,17.875
sun,7,14,12,123,8,15.375
sun,7,14,13,124,8,15.5
sun,7,14,14,138,8,17.25
sun,7,14,15,140,8,17.5
sun,7,14,16,107,8,13.375
sun,7,14,17,99,8,12.375
sun,7,14,18,118,8,14.75
sun,7,14,19,114,8,14.25
sun,7,14,20,81,8,10.125
sun,7,14,21,112,8,14.0
sun,7,14,22,88,8,11.0
sun,7,14,23,88,8,11.0
sun,7,15,0,56,8,7.0
sun,7,15,1,28,8,3.5
sun,7,15,2,20,8,2.5
sun,7,15,3,26,8,3.25
sun,7,15,4,47,8,5.875
sun,7,15,5,41,8,5.125
sun,7,15,6,50,8,6.25
sun,7,15,7,87,8,10.875
sun,7,15,8,109,8,13.625
sun,7,15,9,167,8,20.875
sun,7,15,10,160,8,20.0
sun,7,15,11,191,8,23.875
sun,7,15,12,173,8,21.625
sun,7,15,13,183,8,22.875
sun,7,15,14,231,8,28.875
sun,7,15,15,211,8,26.375
sun,7,15,16,227,8,28.375
sun,7,15,17,250,8,31.25
sun,7,15,18,192,8,24.0
sun,7,15,19,198,8,24.75
sun,7,15,20,186,8,23.25
sun,7,15,21,147,8,18.375
sun,7,15,22,122,8,15.25
sun,7,15,23,91,8,11.375
sun,7,16,0,0,8,0.0
sun,7,16,1,0,8,0.0
sun,7,16,2,0,8,0.0
sun,7,16,3,1,8,0.125
sun,7,16,4,1,8,0.125
sun,7,16,5,0,8,0.0
sun,7,16,6,1,8,0.125
sun,7,16,7,0,8,0.0
sun,7,16,8,2,8,0.25
sun,7,16,9,0,8,0.0
sun,7,16,10,1,8,0.125
sun,7,16,11,2,8,0.25
sun,7,16,12,2,8,0.25
sun,7,16,13,0,8,0.0
sun,7,16,14,2,8,0.25
sun,7,16,15,3,8,0.375
sun,7,16,16,3,8,0.375
sun,7,16,17,3,8,0.375
sun,7,16,18,4,8,0.5
sun,7,16,19,0,8,0.0
sun,7,16,20,1,8,0.125
sun,7,16,21,0,8,0.0
sun,7,16,22,1,8,0.125
sun,7,16,23,2,8,0.25
sun,7,17,0,13,8,1.625
sun,7,17,1,13,8,1.625
sun,7,17,2,6,8,0.75
sun,7,17,3,2,8,0.25
sun,7,17,4,3,8,0.375
sun,7,17,5,5,8,0.625
sun,7,17,6,9,8,1.125
sun,7,17,7,21,8,2.625
sun,7,17,8,18,8,2.25
sun,7,17,9,21,8,2.625
sun,7,17,10,7,8,0.875
sun,7,17,11,16,8,2.0
sun,7,17,12,16,8,2.0
sun,7,17,13,21,8,2.625
sun,7,17,14,21,8,2.625
sun,7,17,15,20,8,2.5
sun,7,17,16,24,8,3.0
sun,7,17,17,19,8,2.375
sun,7,17,18,15,8,1.875
sun,7,17,19,17,8,2.125
sun,7,17,20,31,8,3.875
sun,7,17,21,18,8,2.25
sun,7,17,22,17,8,2.125
sun,7,17,23,20,8,2.5
sun,7,18,0,1,8,0.125
sun,7,18,1,0,8,0.0
sun,7,18,2,2,8,0.25
sun,7,18,3,0,8,0.0
sun,7,18,4,0,8,0.0
sun,7,18,5,7,8,0.875
sun,7,18,6,4,8,0.5
sun,7,18,7,3,8,0.375
sun,7,18,8,7,8,0.875
sun,7,18,9,4,8,0.5
sun,7,18,10,3,8,0.375
sun,7,18,11,6,8,0.75
sun,7,18,12,8,8,1.0
sun,7,18,13,10,8,1.25
sun,7,18,14,5,8,0.625
sun,7,18,15,1,8,0.125
sun,7,18,16,2,8,0.25
sun,7,18,17,3,8,0.375
sun,7,18,18,7,8,0.875
sun,7,18,19,3,8,0.375
sun,7,18,20,2,8,0.25
sun,7,18,21,1,8,0.125
sun,7,18,22,4,8,0.5
sun,7,18,23,2,8,0.25
sun,7,19,0,2,8,0.25
sun,7,19,1,0,8,0.0
sun,7,19,2,0,8,0.0
sun,7,19,3,1,8,0.125
sun,7,19,4,1,8,0.125
sun,7,19,5,2,8,0.25
sun,7,19,6,2,8,0.25
sun,7,19,7,3,8,0.375
sun,7,19,8,4,8,0.5
sun,7,19,9,7,8,0.875
sun,7,19,10,24,8,3.0
sun,7,19,11,11,8,1.375
sun,7,19,12,11,8,1.375
sun,7,19,13,16,8,2.0
sun,7,19,14,10,8,1.25
sun,7,19,15,10,8,1.25
sun,7,19,16,7,8,0.875
sun,7,19,17,9,8,1.125
sun,7,19,18,4,8,0.5
sun,7,19,19,4,8,0.5
sun,7,19,20,5,8,0.625
sun,7,19,21,5,8,0.625
sun,7,19,22,2,8,0.25
sun,7,19,23,3,8,0.375
sun,8,0,0,67,8,8.375
sun,8,0,1,58,8,7.25
sun,8,0,2,43,8,5.375
sun,8,0,3,26,8,3.25
sun,8,0,4,97,8,12.125
sun,8,0,5,43,8,5.375
sun,8,0,6,25,8,3.125
sun,8,0,7,40,8,5.0
sun,8,0,8,28,8,3.5
sun,8,0,9,27,8,3.375
sun,8,0,10,20,8,2.5
sun,8,0,11,23,8,2.875
sun,8,0,12,31,8,3.875
sun,8,0,13,27,8,3.375
sun,8,0,14,45,8,5.625
sun,8,0,15,45,8,5.625
sun,8,0,16,53,8,6.625
sun,8,0,17,46,8,5.75
sun,8,0,18,63,8,7.875
sun,8,0,19,74,8,9.25
sun,8,0,20,72,8,9.0
sun,8,0,21,89,8,11.125
sun,8,0,22,83,8,10.375
sun,8,0,23,97,8,12.125
sun,8,1,0,905,8,113.125
sun,8,1,1,596,8,74.5
sun,8,1,2,457,8,57.125
sun,8,1,3,336,8,42.0
sun,8,1,4,994,8,124.25
sun,8,1,5,441,8,55.125
sun,8,1,6,295,8,36.875
sun,8,1,7,224,8,28.0
sun,8,1,8,235,8,29.375
sun,8,1,9,255,8,31.875
sun,8,1,10,438,8,54.75
sun,8,1,11,521,8,65.125
sun,8,1,12,735,8,91.875
sun,8,1,13,767,8,95.875
sun,8,1,14,858,8,107.25
sun,8,1,15,1001,8,125.125
sun,8,1,16,1155,8,144.375
sun,8,1,17,1233,8,154.125
sun,8,1,18,1318,8,164.75
sun,8,1,19,1254,8,156.75
sun,8,1,20,1338,8,167.25
sun,8,1,21,1480,8,185.0
sun,8,1,22,1335,8,166.875
sun,8,1,23,1213,8,151.625
sun,8,2,0,27,8,3.375
sun,8,2,1,20,8,2.5
sun,8,2,2,15,8,1.875
sun,8,2,3,17,8,2.125
sun,8,2,4,25,8,3.125
sun,8,2,5,16,8,2.0
sun,8,2,6,17,8,2.125
sun,8,2,7,14,8,1.75
sun,8,2,8,5,8,0.625
sun,8,2,9,9,8,1.125
sun,8,2,10,8,8,1.0
sun,8,2,11,12,8,1.5
sun,8,2,12,12,8,1.5
sun,8,2,13,14,8,1.75
sun,8,2,14,23,8,2.875
sun,8,2,15,40,8,5.0
sun,8,2,16,27,8,3.375
sun,8,2,17,18,8,2.25
sun,8,2,18,43,8,5.375
sun,8,2,19,35,8,4.375
sun,8,2,20,30,8,3.75
sun,8,2,21,37,8,4.625
sun,8,2,22,45,8,5.625
sun,8,2,23,50,8,6.25
sun,8,3,0,42,8,5.25
sun,8,3,1,17,8,2.125
sun,8,3,2,16,8,2.0
sun,8,3,3,13,8,1.625
sun,8,3,4,29,8,3.625
sun,8,3,5,16,8,2.0
sun,8,3,6,6,8,0.75
sun,8,3,7,8,8,1.0
sun,8,3,8,5,8,0.625
sun,8,3,9,10,8,1.25
sun,8,3,10,12,8,1.5
sun,8,3,11,15,8,1.875
sun,8,3,12,19,8,2.375
sun,8,3,13,13,8,1.625
sun,8,3,14,16,8,2.0
sun,8,3,15,33,8,4.125
sun,8,3,16,22,8,2.75
sun,8,3,17,31,8,3.875
sun,8,3,18,34,8,4.25
sun,8,3,19,36,8,4.5
sun,8,3,20,36,8,4.5
sun,8,3,21,55,8,6.875
sun,8,3,22,64,8,8.0
sun,8,3,23,49,8,6.125
sun,8,4,0,11,8,1.375
sun,8,4,1,11,8,1.375
sun,8,4,2,5,8,0.625
sun,8,4,3,6,8,0.75
sun,8,4,4,13,8,1.625
sun,8,4,5,2,8,0.25
sun,8,4,6,3,8,0.375
sun,8,4,7,0,8,0.0
sun,8,4,8,8,8,1.0
sun,8,4,9,1,8,0.125
sun,8,4,10,7,8,0.875
sun,8,4,11,6,8,0.75
sun,8,4,12,7,8,0.875
sun,8,4,13,4,8,0.5
sun,8,4,14,3,8,0.375
sun,8,4,15,4,8,0.5
sun,8,4,16,10,8,1.25
sun,8,4,17,3,8,0.375
sun,8,4,18,8,8,1.0
sun,8,4,19,9,8,1.125
sun,8,4,20,15,8,1.875
sun,8,4,21,14,8,1.75
sun,8,4,22,18,8,2.25
sun,8,4,23,12,8,1.5
sun,8,5,0,109,8,13.625
sun,8,5,1,58,8,7.25
sun,8,5,2,44,8,5.5
sun,8,5,3,23,8,2.875
sun,8,5,4,149,8,18.625
sun,8,5,5,74,8,9.25
sun,8,5,6,50,8,6.25
sun,8,5,7,80,8,10.0
sun,8,5,8,138,8,17.25
sun,8,5,9,186,8,23.25
sun,8,5,10,279,8,34.875
sun,8,5,11,341,8,42.625
sun,8,5,12,345,8,43.125
sun,8,5,13,400,8,50.0
sun,8,5,14,370,8,46.25
sun,8,5,15,382,8,47.75
sun,8,5,16,384,8,48.0
sun,8,5,17,403,8,50.375
sun,8,5,18,385,8,48.125
sun,8,5,19,377,8,47.125
sun,8,5,20,358,8,44.75
sun,8,5,21,409,8,51.125
sun,8,5,22,339,8,42.375
sun,8,5,23,215,8,26.875
sun,8,6,0,73,8,9.125
sun,8,6,1,51,8,6.375
sun,8,6,2,23,8,2.875
sun,8,6,3,20,8,2.5
sun,8,6,4,92,8,11.5
sun,8,6,5,37,8,4.625
sun,8,6,6,24,8,3.0
sun,8,6,7,30,8,3.75
sun,8,6,8,55,8,6.875
sun,8,6,9,79,8,9.875
sun,8,6,10,97,8,12.125
sun,8,6,11,153,8,19.125
sun,8,6,12,157,8,19.625
sun,8,6,13,202,8,25.25
sun,8,6,14,240,8,30.0
sun,8,6,15,176,8,22.0
sun,8,6,16,164,8,20.5
sun,8,6,17,171,8,21.375
sun,8,6,18,213,8,26.625
sun,8,6,19,165,8,20.625
sun,8,6,20,184,8,23.0
sun,8,6,21,147,8,18.375
sun,8,6,22,166,8,20.75
sun,8,6,23,110,8,13.75
sun,8,7,0,13,8,1.625
sun,8,7,1,5,8,0.625
sun,8,7,2,4,8,0.5
sun,8,7,3,6,8,0.75
sun,8,7,4,10,8,1.25
sun,8,7,5,6,8,0.75
sun,8,7,6,2,8,0.25
sun,8,7,7,4,8,0.5
sun,8,7,8,2,8,0.25
sun,8,7,9,4,8,0.5
sun,8,7,10,8,8,1.0
sun,8,7,11,4,8,0.5
sun,8,7,12,5,8,0.625
sun,8,7,13,6,8,0.75
sun,8,7,14,4,8,0.5
sun,8,7,15,9,8,1.125
sun,8,7,16,7,8,0.875
sun,8,7,17,11,8,1.375
sun,8,7,18,18,8,2.25
sun,8,7,19,7,8,0.875
sun,8,7,20,15,8,1.875
sun,8,7,21,22,8,2.75
sun,8,7,22,25,8,3.125
sun,8,7,23,28,8,3.5
sun,8,8,0,558,8,69.75
sun,8,8,1,343,8,42.875
sun,8,8,2,222,8,27.75
sun,8,8,3,158,8,19.75
sun,8,8,4,620,8,77.5
sun,8,8,5,333,8,41.625
sun,8,8,6,212,8,26.5
sun,8,8,7,319,8,39.875
sun,8,8,8,490,8,61.25
sun,8,8,9,925,8,115.625
sun,8,8,10,1309,8,163.625
sun,8,8,11,1475,8,184.375
sun,8,8,12,1792,8,224.0
sun,8,8,13,1848,8,231.0
sun,8,8,14,1798,8,224.75
sun,8,8,15,1830,8,228.75
sun,8,8,16,1894,8,236.75
sun,8,8,17,1931,8,241.375
sun,8,8,18,1972,8,246.5
sun,8,8,19,1754,8,219.25
sun,8,8,20,1546,8,193.25
sun,8,8,21,1184,8,148.0
sun,8,8,22,1116,8,139.5
sun,8,8,23,875,8,109.375
sun,8,9,0,40,8,5.0
sun,8,9,1,31,8,3.875
sun,8,9,2,17,8,2.125
sun,8,9,3,17,8,2.125
sun,8,9,4,68,8,8.5
sun,8,9,5,20,8,2.5
sun,8,9,6,11,8,1.375
sun,8,9,7,7,8,0.875
sun,8,9,8,11,8,1.375
sun,8,9,9,14,8,1.75
sun,8,9,10,21,8,2.625
sun,8,9,11,13,8,1.625
sun,8,9,12,22,8,2.75
sun,8,9,13,29,8,3.625
sun,8,9,14,18,8,2.25
sun,8,9,15,33,8,4.125
sun,8,9,16,29,8,3.625
sun,8,9,17,37,8,4.625
sun,8,9,18,40,8,5.0
sun,8,9,19,52,8,6.5
sun,8,9,20,46,8,5.75
sun,8,9,21,65,8,8.125
sun,8,9,22,80,8,10.0
sun,8,9,23,62,8,7.75
sun,8,10,0,7,8,0.875
sun,8,10,1,5,8,0.625
sun,8,10,2,3,8,0.375
sun,8,10,3,1,8,0.125
sun,8,10,4,7,8,0.875
sun,8,10,5,1,8,0.125
sun,8,10,6,5,8,0.625
sun,8,10,7,0,8,0.0
sun,8,10,8,2,8,0.25
sun,8,10,9,2,8,0.25
sun,8,10,10,7,8,0.875
sun,8,10,11,4,8,0.5
sun,8,10,12,2,8,0.25
sun,8,10,13,7,8,0.875
sun,8,10,14,7,8,0.875
sun,8,10,15,6,8,0.75
sun,8,10,16,3,8,0.375
sun,8,10,17,7,8,0.875
sun,8,10,18,6,8,0.75
sun,8,10,19,8,8,1.0
sun,8,10,20,10,8,1.25
sun,8,10,21,9,8,1.125
sun,8,10,22,8,8,1.0
sun,8,10,23,5,8,0.625
sun,8,11,0,5,8,0.625
sun,8,11,1,4,8,0.5
sun,8,11,2,4,8,0.5
sun,8,11,3,3,8,0.375
sun,8,11,4,13,8,1.625
sun,8,11,5,5,8,0.625
sun,8,11,6,3,8,0.375
sun,8,11,7,6,8,0.75
sun,8,11,8,2,8,0.25
sun,8,11,9,7,8,0.875
sun,8,11,10,6,8,0.75
sun,8,11,11,3,8,0.375
sun,8,11,12,2,8,0.25
sun,8,11,13,6,8,0.75
sun,8,11,14,8,8,1.0
sun,8,11,15,9,8,1.125
sun,8,11,16,11,8,1.375
sun,8,11,17,13,8,1.625
sun,8,11,18,9,8,1.125
sun,8,11,19,6,8,0.75
sun,8,11,20,20,8,2.5
sun,8,11,21,12,8,1.5
sun,8,11,22,22,8,2.75
sun,8,11,23,9,8,1.125
sun,8,12,0,132,8,16.5
sun,8,12,1,98,8,12.25
sun,8,12,2,49,8,6.125
sun,8,12,3,23,8,2.875
sun,8,12,4,178,8,22.25
sun,8,12,5,84,8,10.5
sun,8,12,6,49,8,6.125
sun,8,12,7,56,8,7.0
sun,8,12,8,95,8,11.875
sun,8,12,9,136,8,17.0
sun,8,12,10,189,8,23.625
sun,8,12,11,222,8,27.75
sun,8,12,12,267,8,33.375
sun,8,12,13,295,8,36.875
sun,8,12,14,326,8,40.75
sun,8,12,15,308,8,38.5
sun,8,12,16,394,8,49.25
sun,8,12,17,374,8,46.75
sun,8,12,18,431,8,53.875
sun,8,12,19,340,8,42.5
sun,8,12,20,342,8,42.75
sun,8,12,21,372,8,46.5
sun,8,12,22,331,8,41.375
sun,8,12,23,252,8,31.5
sun,8,13,0,9,8,1.125
sun,8,13,1,11,8,1.375
sun,8,13,2,4,8,0.5
sun,8,13,3,10,8,1.25
sun,8,13,4,18,8,2.25
sun,8,13,5,6,8,0.75
sun,8,13,6,8,8,1.0
sun,8,13,7,5,8,0.625
sun,8,13,8,9,8,1.125
sun,8,13,9,10,8,1.25
sun,8,13,10,10,8,1.25
sun,8,13,11,12,8,1.5
sun,8,13,12,12,8,1.5
sun,8,13,13,13,8,1.625
sun,8,13,14,16,8,2.0
sun,8,13,15,13,8,1.625
sun,8,13,16,17,8,2.125
sun,8,13,17,22,8,2.75
sun,8,13,18,17,8,2.125
sun,8,13,19,28,8,3.5
sun,8,13,20,21,8,2.625
sun,8,13,21,29,8,3.625
sun,8,13,22,19,8,2.375
sun,8,13,23,29,8,3.625
sun,8,14,0,27,8,3.375
sun,8,14,1,21,8,2.625
sun,8,14,2,17,8,2.125
sun,8,14,3,14,8,1.75
sun,8,14,4,32,8,4.0
sun,8,14,5,19,8,2.375
sun,8,14,6,11,8,1.375
sun,8,14,7,9,8,1.125
sun,8,14,8,9,8,1.125
sun,8,14,9,16,8,2.0
sun,8,14,10,22,8,2.75
sun,8,14,11,26,8,3.25
sun,8,14,12,33,8,4.125
sun,8,14,13,36,8,4.5
sun,8,14,14,35,8,4.375
sun,8,14,15,27,8,3.375
sun,8,14,16,27,8,3.375
sun,8,14,17,49,8,6.125
sun,8,14,18,37,8,4.625
sun,8,14,19,25,8,3.125
sun,8,14,20,35,8,4.375
sun,8,14,21,39,8,4.875
